ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
16779	SSTISAGEMA_J051450.04-692735.3	SSTM1SAGE1_J051450.09-692735.3	120012538	1005957666	1538799000	1529272379	1605507368	78.708533	-69.459813	17.224	0.051	16.742	0.05	15.78	0.151	14.768	0.052	14.04	0.01	13.36	0.01	13.09	0.02	12.477	0.042	12.168	0.036	11.511	0.035	10.255	0.031	7.834	0.02																																																																				
17264	SSTISAGEMA_J051525.45-661905.0	SSTM1SAGE1_J051525.43-661905.3	106573953	1006101164	1538868839	1529266202	0	78.856057	-66.31806	16.291	0.06	16.776	0.086	16.126	0.054	15.868	0.097	14.86	0.02	13.98	0.02	12.99	0.01	11.574	0.029	10.866	0.022	10.224	0.027	9.085	0.019	5.328	0.01																																																																				
17949	SSTISAGEMA_J051624.89-690000.8	SSTM1SAGE1_J051624.88-690000.9	114469554	1006359920	1538986110	1529270469	1600860016	79.103726	-69.000235	14.987	0.077	14.778	0.03	14.402	0.04	14.066	0.053	13.78	0.01	13.51	0.01	13.26	0.01	12.383	0.051	11.977	0.035	11.594	0.038	11.045	0.031	7.417	0.021																																																																				
19852	SSTISAGEMA_J051848.84-700247.0	SSTM1SAGE1_J051848.82-700247.4	107175624	1006952489	1539274151	1529265388	1602985418	79.703525	-70.046391	18.692	0.093	17.142	0.056	15.429	0.057	13.852	0.068	13.17	0.02	12.82	0.01	12.67	0.02	12.372	0.027	11.992	0.024	10.889	0.032	8.558	0.018	4.197	0.006																																																																				
19919	SSTISAGEMA_J051917.29-693147.3	SSTM1SAGE1_J051917.29-693147.5	107241480	1007065717	1539330570	1529268334	1600000010	79.822052	-69.529819	18.634	0.073	16.85	0.045	15.536	0.088	13.996	0.051	12.98	0.02	12.3	0.02	12.08	0.02	11.651	0.023	11.184	0.017	10.516	0.023	9.184	0.022	6.66	0.016																																																																				
20669	SSTISAGEMA_J052031.12-680057.2	SSTM1SAGE1_J052031.05-680057.5	118988895	1007382372	1539475922	1529266835	1601964804	80.129669	-68.01591	12.41	0.341	13.561	0.014	13.324	0.068	13.174	0.04	13.32	0.02	13.22	0.02	12.99	0.02	12.543	0.03	12.362	0.031	12.101	0.043	11.692	0.038	5.853	0.014																																																																				
22384	SSTISAGEMA_J052221.13-655551.6	SSTM1SAGE1_J052221.09-655551.4	107806636	1007832078	1539694839	1529273864	0	80.588074	-65.931002	19.17	0.094	17.145	0.053	15.499	0.025	13.799	0.047	12.61	0.01	11.92	0.01	11.7	0.01	11.468	0.021	11.494	0.023	11.066	0.024	10.117	0.022	8.06	0.034																																																																				
23662	SSTISAGEMA_J052414.62-684110.0	SSTM1SAGE1_J052414.61-684109.7	118072022	1008316683	1539918301	1529265395	1618756600	81.060933	-68.686124	15.366	0.049	16.278	0.026	16.163	0.033	16.201	0.024	15.84	0.02	15.33	0.02	14.49	0.03	12.571	0.037	11.933	0.024	10.423	0.029	8.59	0.017	4.203	0.007																																																																				
23857	SSTISAGEMA_J052429.44-693723.7	SSTM1SAGE1_J052429.42-693724.0	117232489	1008380556	1539947613	1529273085	1620249611	81.122686	-69.623255	13.932	0.021	13.63	0.069	13.611	0.035	13.585	0.069	13.64	0.02	13.57	0.01	13.56	0.02	13.442	0.1	13.288	0.065	12.838	0.084	12.164	0.149	7.948	0.024																																																																				
24996	SSTISAGEMA_J052552.26-660754.4	SSTM1SAGE1_J052552.29-660754.7	108476718	1008731510	1540112111	1529268064	0	81.467753	-66.131785	18.283	0.047	16.673	0.019	15.289	0.031	13.831	0.052	12.74	0.01	12.04	0.01	11.87	0.01	11.642	0.029	11.475	0.026	11.083	0.029	10.03	0.029	6.534	0.021																																																																				
26045	SSTISAGEMA_J052722.11-694710.1	SSTM1SAGE1_J052722.09-694710.4	117474122	1009133821	1540291798	1529265367	0	81.842166	-69.78616	99.999	99.999	17.276	0.073	15.245	0.039	12.569	0.199	11.27	0.01	10.47	0.01	10.16	0.022	9.348	0.027	8.717	0.033	7.917	0.017	6.82	0.017	4.156	0.006																																																																				
26533	SSTISAGEMA_J052738.69-705219.0	SSTM1SAGE1_J052738.64-705219.1	118447698	1009205546	1540324773	1529267820	1621720227	81.911222	-70.871966	16.291	0.037	15.861	0.029	15.354	0.021	14.688	0.028	14.13	0.01	13.74	0.01	13.61	0.01	12.653	0.025	11.725	0.021	10.819	0.023	9.32	0.022	6.413	0.018																																																																				
27274	SSTISAGEMA_J052836.59-685829.9	SSTM1SAGE1_J052836.59-685829.8	123091420	1009459210	1540439442	1529267996	1619204700	82.152464	-68.974991	18.346	0.07	17.584	0.029	16.205	0.03	14.201	0.027	13	0.02	12.17	0.01	11.87	0.02	11.254	0.032	10.835	0.024	10.295	0.028	9.001	0.026	6.503	0.015																																																																				
28116	SSTISAGEMA_J053009.86-694655.6	SSTM1SAGE1_J053009.83-694654.7	109286270	1009877755	1540622723	1529276568	1624304685	82.541096	-69.782138	19.499	0.12	17.848	0.186	16.203	0.038	14.716	0.052	13.61	0.02	12.86	0.01	12.72	0.02	12.507	0.026	12.445	0.025	12.279	0.036	11.895	0.043	8.359	0.031																																																																				
48140	SSTISAGEMA_J053034.62-680615.3	SSTM1SAGE1_J053034.59-680615.8	0	1009989435	1540670921	1529272683	1622575774	82.644279	-68.104268	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.33	0.06	15.78	0.08	15.07	0.1	99.999	99.999	99.999	99.999	12.463	0.146	10.825	0.179	7.884	0.022																																																																				
29522	SSTISAGEMA_J053115.55-651923.4	SSTM1SAGE1_J053115.57-651923.4	109493845	0	1540750554	1529266179	0	82.814796	-65.323176	19.256	0.115	17.382	0.03	15.697	0.021	13.892	0.039	12.817	0.026	11.994	0.022	11.75	0.021	11.126	0.028	10.429	0.019	9.532	0.027	8.088	0.019	5.306	0.009																																																																				
30235	SSTISAGEMA_J053250.69-713925.8	SSTM1SAGE1_J053250.72-713925.7	109786481	1010602273	1540930919	1529265713	1626516392	83.211233	-71.657169	17.985	0.063	16.533	0.03	15.069	0.031	13.803	0.03	13.15	0.01	12.86	0.01	12.74	0.02	12.488	0.028	12.28	0.021	11.255	0.027	8.898	0.017	4.751	0.008																																																																				
30334	SSTISAGEMA_J053253.51-695915.1	SSTM1SAGE1_J053253.51-695915.2	109796065	1010614640	1540936182	1529283976	1623792432	83.222968	-69.987532	18.481	0.072	17.369	0.053	16.056	0.067	15.114	0.225	14.17	0.02	13.5	0.02	13.47	0.04	13.125	0.049	13.094	0.041	13.001	0.056	11.197	0.047	8.849	0.03																																																																				
31628	SSTISAGEMA_J053336.35-692312.6	SSTM1SAGE1_J053336.33-692312.5	109928852	1010804785	1541015285	1529265570	0	83.40146	-69.386857	15.643	0.04	14.894	0.01	13.596	0.01	12.299	0.127	11.62	0.01	11.36	0.01	10.93	0.01	9.589	0.027	8.846	0.026	8.069	0.017	6.784	0.015	4.509	0.01																																																																				
31906	SSTISAGEMA_J053416.45-695740.4	SSTM1SAGE1_J053416.42-695740.3	114586315	1010980539	1541088293	1529266369	1623831402	83.568561	-69.961235	99.999	99.999	18.244	0.032	16.454	0.073	13.981	0.037	12.63	0.02	11.8	0.02	11.47	0.02	10.942	0.023	10.394	0.024	9.635	0.021	8.339	0.021	5.484	0.01																																																																				
32002	SSTISAGEMA_J053444.17-673750.1	SSTM1SAGE1_J053444.17-673750.5	110137392	1011102595	1541137482	1529267220	0	83.684052	-67.630605	15.051	0.03	15.999	0.021	15.586	0.019	15.226	0.028	14.51	0.02	14.24	0.02	13.57	0.02	11.495	0.019	10.553	0.02	9.697	0.018	8.798	0.018	6.093	0.015																																																																				
31964	SSTISAGEMA_J053453.75-690802.0	SSTM1SAGE1_J053453.73-690801.8	120276951	1011144188	1541154149	1529270412	0	83.723998	-69.133916	16.936	0.045	15.15	0.142	13.513	0.067	10.394	0.101	10.52	0.03	9.961	0.024	9.688	0.023	9.355	0.033	9.462	0.02	9.271	0.028	9.092	0.028	7.399	0.023																																																																				
32465	SSTISAGEMA_J053455.93-694428.7	SSTM1SAGE1_J053455.75-694428.7	122785256	1011153907	1541157937	1529267866	1624042245	83.73307	-69.741321	19.539	0.101	17.762	0.062	16.216	0.031	14.545	0.062	13.62	0.02	12.84	0.01	12.62	0.01	11.529	0.048	10.984	0.033	10.369	0.033	9.507	0.042	6.436	0.015																																																																				
32056	SSTISAGEMA_J053505.62-691923.2	SSTM1SAGE1_J053505.57-691923.2	110199665	1011196072	1541174716	1529266879	1623182920	83.773437	-69.323138	18.231	0.06	16.894	0.037	15.464	0.036	14.238	0.042	13.26	0.01	12.63	0.01	12.48	0.01	12.138	0.026	11.664	0.017	10.858	0.024	9.042	0.022	5.886	0.016																																																																				
33081	SSTISAGEMA_J053605.89-695802.6	SSTM1SAGE1_J053605.84-695802.7	114166939	1011465661	1541277314	1529268206	1628025540	84.024575	-69.967405	15.133	0.041	14.822	0.027	14.295	0.032	13.715	0.037	13.28	0.03	12.86	0.01	12.29	0.02	10.897	0.021	10.271	0.02	9.704	0.021	8.749	0.019	6.604	0.017																																																																				
32939	SSTISAGEMA_J053642.47-700747.0	SSTM1SAGE1_J053642.44-700746.8	115058885	1011626890	1541338732	1529265849	1628132155	84.176982	-70.129747	18.499	0.078	16.764	0.033	15.179	0.08	13.403	0.052	12.25	0.01	11.43	0.01	11.17	0.01	10.764	0.03	10.311	0.023	9.569	0.024	7.971	0.038	4.948	0.009																																																																				
37386	SSTISAGEMA_J054333.39-662202.8	SSTM1SAGE1_J054333.44-662202.9	111608969	1013190066	1541963039	1529273271	0	85.889144	-66.367468	17.361	0.043	16.202	0.019	14.907	0.29	13.405	0.073	12.64	0.02	12.04	0.01	11.74	0.02	11.182	0.025	10.764	0.023	10.348	0.03	9.814	0.026	7.976	0.021																																																																				
41659	SSTISAGEMA_J055326.02-665851.5	SSTM1SAGE1_J055326.03-665851.7	122832184	0	1542605452	1529268875	0	88.358457	-66.980985	16.151	0.033	15.655	0.029	15.142	0.153	14.401	0.022	13.632	0.03	13.206	0.032	12.78	0.032	10.914	0.04	10.394	0.028	9.466	0.035	8.672	0.026	6.902	0.015																																																																				
21570	SSTISAGEMA_J052149.11-700434.2	SSTM1SAGE1_J052149.04-700433.8	117484239	1007699434	1539630783	1529269783	1602189411	80.454641	-70.076171	17.499	0.046	16.003	0.037	15.972	0.05	14.872	0.057	14.14	0.02	13.74	0.03	13.41	0.02	12.271	0.039	11.424	0.029	10.556	0.028	9.533	0.031	7.22	0.032																																																																				
4221979	SSTISAGEMA_J053932.92-712200.6		110944926	1012331381	1541608155	0	1629674965	84.887168	-71.366854	99.999	99.999	20.256	0.1	19.557	0.087	18.197	0.054	17.54	0.04	17.2	0.09	17.02	0.17	16.794	0.081	16.678	0.089	99.999	99.999	99.999	99.999	99.999	99.999																																																																				
																																		150	150	        IRAS 05370-7019	   CPAGB	84.1356	-70.2941	24315648	40159	      Kemper										2MASS J05363244-7017374	17.25	16.303	15.207	05363257-7017385	17.76	16.5	15.17	SSTISAGEMA J053632.56-701738.4	11.9287	10.84	9.2037	7.3987	0.004754	0.00829	0.0239	0.0712	SSTM1SAGE1 J053632.59-701738.3	2.964	0.4677															-4.82			0	150	IRAS 05370-7019          	MC J053632.56-701738.4							C-PAGB         	05 36 32.48	-70 17 38.81
																																		115	115	          LHA 120-N 145	   OPAGB	81.8986	-69.1489	22427136	40159	      Kemper	15.897	16.651	16.408	15.563						2MASS J05273566-6908563	15.062	14.47	12.885	05273566-6908563	14.97	14.35	12.83	SSTISAGEMA J052735.63-690856.3	9.9524	8.7604	7.7873	6.5731	0.02935	0.05629	0.0883	0.1524	SSTM1SAGE2 J052735.66-690856.4	4.1367	0.1588															-4.82			0	115	LHa 120-N 145            	MC J052735.63-690856.3							O-PAGB         	05 27 35.64	-69 08 56.22
																																		162	162	            MSX LMC 949	   OPAGB	85.0617	-69.4804	22439424	40159	      Kemper	16.641	17.11	16.757	16.033						2MASS J05401481-6928490	15.369	14.537	12.945	05401481-6928491	15.37	14.6	13.09	SSTISAGEMA J054014.83-692849.1	10.0557	8.7614	7.71	6.3961	0.02668	0.05624	0.0948	0.1794	SSTM1SAGE1 J054014.78-692849.3	2.7655	0.5615															-5.33			0	162	MSX LMC 949              	MC J054014.83-692849.1	76.9732.1316 	403	566				O-PAGB         	05 40 14.78	-69 28 49.33
																																		218	4028	           LHA 120-N 78	   CPAGB	72.5549	-69.5658	15902464	103	       Houck	16.645	16.978	15.982							2MASS J04501313-6933568	15.69	15.444	14.391	04501314-6933569	15.77	15.56	14.47	SSTISAGEMA J045013.12-693356.9	12.209	10.9505	9.5352	7.8246	0.003672	0.007488	0.0176	0.0481	SSTM1SAGE1 J045013.12-693356.6	3.2579	0.3568															-4.61			0												
																																		227	4039	             SMP LMC 11	   CPAGB	72.9078	-67.0878	4947712	103	       Houck	19.156	20.303	20.142	19.582						2MASS J04513782-6705169		16.02	13.936	04513782-6705169	18.36	17.07	15.04	SSTISAGEMA J045137.84-670516.8	10.4532	8.7368	7.2829	5.8416	0.0185	0.05752	0.1405	0.299	SSTM1SAGE1 J045137.85-670516.5	2.9144	0.4895	SSTM2SAGECC J045137.91-670517.3	2.143	108.1												-5.63			0												
																																		335	4202	        IRAS 05063-6908	   CPAGB	76.5155	-69.0664	19006720	30788	       Sahai										2MASS J05060367-6903588	15.117	13.95	13.32	05060366-6903588	14.83	13.74	12.94	SSTISAGEMA J050603.66-690358.9	11.3598	10.3511	9.17	7.5701	0.008028	0.013	0.0247	0.0608	SSTM1SAGE1 J050603.66-690359.1	3.5689	0.2679															-4.49			0												
																																		336	4204	             SMP LMC 25	   CPAGB	76.5998	-69.0554	14701568	20443	Stanghellini	15.264	15.831	14.897	16.292										05062390-6903193	15.53	15.32	14.32	SSTISAGEMA J050623.88-690319.3	12.6149	11.8038	10.6786	8.8389	0.002527	0.003412	0.0062	0.0189	SSTM1SAGE1 J050623.89-690319.2	4.2373	0.1448															-3.94			0												
																																		344	4213	        IRAS 05092-7121	   CPAGB	77.1499	-71.2919	25992448	50338	    Matsuura		20.178	18.379	16.493						2MASS J05083592-7117307	15.304	14.728	14.12	05083592-7117307	15.37	14.81	14.21	SSTISAGEMA J050835.91-711730.7	11.7583	11.2186	8.9465	6.944	0.005562	0.00585	0.0303	0.1083	SSTM1SAGE1 J050835.93-711731.0	3.9013	0.1973															-4.51			0												
																																		421	4307	        IRAS 05185-6806	   CPAGB	79.6175	-68.0678	19011840	30788	       Sahai										2MASS J05182815-6804039	16.692	15.641	14.604	05182814-6804040	16.67	15.77	14.62	SSTISAGEMA J051828.13-680404.0	11.3522	10.8073	8.3832	6.5031	0.008085	0.008543	0.051	0.1626	SSTM1SAGE1 J051828.14-680404.1	3.3332	0.3329	SSTM2SAGECC J051828.41-680405.1	1.551	186.4				J79.617143-68.067639	79.6171	-68.0676	124.1					-5.03			0												
																																		437	4330	          LHA 120-N 123	   CPAGB	80.04	-69.8942	14703104	20443	Stanghellini	15.38	16.445	15.106	16.095										05200950-6953391	15.43	15.13	14.19	SSTISAGEMA J052009.50-695339.0	12.5823	11.8038	10.6326	8.8939	0.002604	0.003412	0.0064	0.018	SSTM1SAGE1 J052009.50-695339.4	4.3514	0.1303															-3.85			0												
																																		500	4397	        IRAS 05248-7007	   CPAGB	81.0866	-70.0837	4950784	103	       Houck	15.939	16.236	15.368	16.556						2MASS J05242075-7005014	15.759	15.653	14.56	05242074-7005015	15.79	15.6	14.52	SSTISAGEMA J052420.75-700501.3	12.1241	11.0683	9.6961	8.0973	0.003971	0.006718	0.0152	0.0374	SSTM1SAGE1 J052420.69-700501.6	3.9991	0.1803															-4.06			0												
																																		561	4485	        IRAS 05289-6617	   CPAGB	82.2602	-66.2577	11239680	3591	      Kemper		22.101	21.408	17.354						2MASS J05290239-6615278	14.79	13.671	13.091	05290240-6615278	14.7	13.75	13.12	SSTISAGEMA J052902.39-661527.8	11.9022	11.2096	9.5208	7.3381	0.004872	0.005898	0.0179	0.0753	SSTM1SAGE1 J052902.45-661527.9	3.3272	0.3347	SSTM2SAGECC J052902.56-661528.4	2.293	94.18												-4.77			0												
																																		629	4574	       IRAS F05361-7121	   CPAGB	83.8576	-71.3325	19008256	30788	       Sahai										2MASS J05352585-7119565	16.437	15.216	14.174	05352585-7119566	16.23	15.1	14.18	SSTISAGEMA J053525.86-711956.6	11.4362	10.4461	8.4934	6.6821	0.007483	0.01192	0.0461	0.1379	SSTM1SAGE1 J053525.84-711956.7	3.3149	0.3385	SSTM2SAGECC J053526.11-711957.7	1.502	195.1												-4.95			0												
																																		776	4802	        IRAS 05588-6944	   CPAGB	89.6087	-69.7404	25992960	50338	    Matsuura	15.979	16.044	15.418	14.936						2MASS J05582598-6944258	14.685	14.364	13.754					SSTISAGEMA J055825.96-694425.8	11.323	10.3811	8.8264	6.7909	0.008306	0.01265	0.0339	0.1247	SSTM1SAGE1 J055825.97-694426.1	3.0391	0.4364	SSTM2SAGECC J055826.19-694424.7	2.161	106.3												-5.2			0												
																																		256	4085		   OPAGB	73.6411	-69.3433	11239168	3591	      Kemper	16.027	16.394	15.823	15.018						2MASS J04543386-6920361	14.357	13.594	12.414	04543385-6920362	14.47	13.65	12.4	SSTISAGEMA J045433.85-692036.2	9.9615	8.9472	8.003	6.6665	0.02911	0.04739	0.0724	0.1399	SSTM1SAGE1 J045433.80-692035.9	3.9308	0.192															-4.96			0												
																																		771	4788	     OGLE LMC-LPV-88001	   OPAGB	88.4549	-71.0908	19010816	30788	       Sahai	19.338	17.615	15.871	13.57	OGLE-LMC-LPV-88001	15.823	13.632	0.048	310.4	2MASS J05534915-7105269	12.272	11.401	11.127	05534915-7105271	12.27	11.43	11.13	SSTISAGEMA J055349.16-710526.9	10.2105	9.3547	8.559	7.4138	0.02314	0.03256	0.0434	0.0703	SSTM1SAGE1 J055349.09-710527.1	4.8094	0.0855															-4.94			0												
																																						80.4558333	-70.0764611																																																			95	MACHO 78.6698.38         	MC J052149.11-700434.2	78.6698.38   	25			T2CEP-104 	25	O-PAGB (RV Tau)	05 21 49.40	-70 04 35.26
																																						84.8882083	-71.3654028																																																			157	HV 12631                 	MC J053932.92-712200.6	14.9582.9    	31			T2CEP-169 	31	O-PAGB (RV Tau)	05 39 33.17	-71 21 55.45
